,index,age,income,members_in_household,loan_accounts,Savings,Mortgage,Pension,id,nb_products
1564,1564,48,41328.0,2,0,0,0,0,30399,0
1565,1565,58,51135.0,6,1,1,0,0,51202,1
1566,1566,37,42014.0,4,1,0,0,0,31487,0
1567,1567,28,46650.0,3,0,1,0,0,42481,1
1568,1568,36,50605.0,5,0,0,0,0,49782,0
1569,1569,22,40990.0,6,5,0,1,0,28549,1
1570,1570,28,58422.0,7,1,1,0,0,71979,1
1571,1571,37,31880.0,7,0,0,0,0,10772,0
1572,1572,45,41104.0,2,0,0,0,0,29645,0
1573,1573,38,41317.0,5,1,0,0,0,30361,0
1574,1574,37,41550.0,6,2,0,1,0,30695,1
1575,1575,43,42649.0,3,0,1,0,0,33804,1
1576,1576,36,30730.0,2,3,0,0,0,8557,0
1577,1577,36,54424.0,4,2,1,0,0,58258,1
1578,1578,47,31444.0,5,2,0,1,0,9940,1
1579,1579,29,17751.0,4,1,0,0,0,326,0
1580,1580,44,45479.0,7,1,0,0,0,38499,0
1581,1581,49,41721.0,3,0,0,0,0,31019,0
1582,1582,31,55017.0,3,0,1,0,0,60118,1
1583,1583,39,54866.0,5,2,1,0,0,60083,1
1584,1584,35,30387.0,3,3,0,0,0,8383,0
1585,1585,41,41101.0,3,0,0,0,0,29355,0
1586,1586,25,38236.0,5,0,0,0,0,23155,0
1587,1587,42,38024.0,3,1,0,0,0,21508,0
1588,1588,67,46642.0,3,0,0,0,0,42464,0
1589,1589,32,54821.0,6,2,1,1,0,59273,2
1590,1590,40,30983.0,4,1,0,0,0,8859,0
1591,1591,42,50553.0,6,1,1,0,0,49522,1
1592,1592,41,50977.0,3,0,1,0,0,51006,1
1593,1593,31,70530.0,5,0,0,0,0,103009,0
1594,1594,65,44416.0,4,0,0,0,1,36065,1
1595,1595,33,53222.0,7,0,1,0,0,55692,1
1596,1596,23,44713.0,6,0,0,0,0,36992,0
1597,1597,28,45507.0,4,1,0,0,0,38675,0
1598,1598,24,46563.0,7,2,0,1,0,41337,1
1599,1599,36,34060.0,4,0,0,0,0,15180,0
1600,1600,32,46458.0,6,0,0,0,0,40773,0
1601,1601,52,42654.0,3,0,0,0,0,34483,0
1602,1602,38,45977.0,3,1,0,0,0,39988,0
1603,1603,71,53419.0,2,2,1,0,1,56491,2
1604,1604,37,38249.0,2,0,0,0,0,22912,0
1605,1605,48,46542.0,7,1,0,0,0,40699,0
1606,1606,42,54610.0,4,2,1,0,0,59092,1
1607,1607,67,38505.0,3,3,0,0,1,23606,1
1608,1608,19,26080.0,7,1,0,0,0,3337,0
1609,1609,30,48959.0,5,0,0,0,0,47522,0
1610,1610,38,41328.0,6,2,0,1,0,30104,1
1611,1611,23,35449.0,7,4,0,1,0,17876,1
1612,1612,40,54635.0,3,1,1,0,0,58745,1
1613,1613,38,53790.0,6,0,1,0,0,56991,1
1614,1614,49,50999.0,4,0,1,0,0,50918,1
1615,1615,42,50925.0,5,0,1,0,0,50635,1
1616,1616,25,31313.0,2,1,0,0,0,9653,0
1617,1617,45,28537.0,5,2,0,1,0,6535,1
1618,1618,53,37658.0,3,0,0,0,0,20904,0
1619,1619,14,51777.0,7,1,0,0,0,53058,0
1620,1620,27,40971.0,5,2,0,0,0,29014,0
1621,1621,42,35919.0,6,4,0,1,0,18687,1
1622,1622,48,46542.0,7,1,0,0,0,40699,0
1623,1623,27,50992.0,4,3,0,1,0,50970,1
1624,1624,45,39924.0,3,1,0,0,0,26173,0
1625,1625,41,38507.0,2,6,0,1,0,23698,1
1626,1626,37,45499.0,3,3,0,0,0,38582,0
1627,1627,59,59682.0,1,3,1,0,0,74628,1
1628,1628,68,26972.0,2,3,0,0,1,4334,1
1629,1629,35,54434.0,4,0,1,0,0,58160,1
1630,1630,41,47351.0,6,0,0,0,0,43661,0
1631,1631,53,37998.0,5,1,0,0,0,21984,0
1632,1632,31,46635.0,5,0,0,0,0,42066,0
1633,1633,34,49894.0,5,1,1,0,0,48460,1
1634,1634,27,31927.0,6,0,0,0,0,11122,0
1635,1635,54,48532.0,3,0,1,0,0,46267,1
1636,1636,31,28316.0,4,0,0,0,0,6103,0
1637,1637,48,48088.0,4,0,1,0,0,45930,1
1638,1638,28,55062.0,3,0,1,0,0,60392,1
1639,1639,25,28316.0,6,0,0,0,0,6014,0
1640,1640,42,68028.0,2,1,1,0,0,97104,1
1641,1641,36,41064.0,6,0,0,0,0,29303,0
1642,1642,43,46637.0,5,1,0,0,0,41739,0
1643,1643,37,35912.0,7,0,0,0,0,18846,0
1644,1644,12,38892.0,6,1,0,0,0,24436,0
1645,1645,46,31921.0,4,2,0,0,0,10820,0
1646,1646,40,54920.0,7,5,1,1,0,59450,2
1647,1647,25,55336.0,7,1,0,0,0,61671,0
1648,1648,36,40955.0,5,0,0,0,0,28300,0
1649,1649,25,28274.0,5,1,0,0,0,6040,0
1650,1650,42,32042.0,5,3,0,1,0,11244,1
1651,1651,40,34955.0,3,1,0,0,0,16278,0
1652,1652,41,46627.0,2,1,0,0,0,42035,0
1653,1653,47,46602.0,4,0,0,0,0,41059,0
1654,1654,42,48640.0,2,0,1,0,0,46658,1
1655,1655,34,54648.0,3,3,1,0,0,59084,1
1656,1656,39,34465.0,2,0,0,0,0,15384,0
1657,1657,37,42305.0,7,4,0,1,0,32736,1
1658,1658,42,35040.0,2,1,0,0,0,16123,0
1659,1659,35,52628.0,5,2,1,0,0,54584,1
1660,1660,29,51464.0,5,1,0,0,0,52480,0
1661,1661,41,28285.0,3,0,0,0,0,6303,0
1662,1662,20,45133.0,2,1,0,0,0,37502,0
1663,1663,36,37467.0,4,0,0,0,0,20732,0
1664,1664,30,31875.0,5,1,0,0,0,11163,0
1665,1665,37,41283.0,4,2,0,0,0,30138,0
1666,1666,20,47005.0,6,2,0,0,0,42975,0
1667,1667,23,51454.0,6,0,0,0,0,52473,0
1668,1668,42,40661.0,4,1,0,0,0,27317,0
1669,1669,52,30268.0,3,3,0,0,0,8230,0
1670,1670,45,38868.0,6,4,0,1,0,24092,1
1671,1671,41,53431.0,5,0,1,0,0,56467,1
1672,1672,47,45462.0,3,3,0,0,0,38577,0
1673,1673,23,28060.0,5,1,0,0,0,5513,0
1674,1674,27,38814.0,6,0,0,0,0,23927,0
1675,1675,35,38154.0,5,1,0,0,0,22919,0
1676,1676,28,35324.0,4,0,0,0,0,16756,0
1677,1677,42,40771.0,3,0,0,0,0,27532,0
1678,1678,17,31318.0,2,1,0,0,0,9551,0
1679,1679,33,49459.0,5,1,0,0,0,47939,0
1680,1680,34,48050.0,4,0,0,0,0,45072,0
1681,1681,29,32529.0,7,5,0,1,0,13196,1
1682,1682,38,41793.0,3,0,0,0,0,31131,0
1683,1683,36,55255.0,2,0,1,0,0,61749,1
1684,1684,37,37290.0,5,0,0,0,0,20126,0
1685,1685,48,38542.0,3,1,0,0,0,23642,0
1686,1686,43,46606.0,4,0,0,0,0,41627,0
1687,1687,53,29882.0,5,1,0,0,0,7572,0
1688,1688,52,40780.0,4,0,0,0,0,27592,0
1689,1689,36,55615.0,4,1,1,0,0,62602,1
1690,1690,47,41035.0,5,7,0,1,0,29133,1
1691,1691,30,55321.0,3,0,0,0,0,60708,0
1692,1692,20,53233.0,6,2,1,0,0,55972,1
1693,1693,47,28770.0,4,0,0,0,0,6749,0
1694,1694,23,48425.0,7,4,0,1,0,46224,1
1695,1695,27,41842.0,2,4,0,0,0,31236,0
1696,1696,36,46535.0,5,0,0,0,0,40872,0
1697,1697,51,68049.0,2,1,1,0,0,95882,1
1698,1698,15,53990.0,3,0,1,0,0,57145,1
1699,1699,43,35053.0,6,3,0,1,0,16350,1
1700,1700,24,45337.0,4,1,0,0,0,37753,0
1701,1701,40,52640.0,7,0,1,0,0,54871,1
1702,1702,33,30423.0,6,0,0,0,0,8346,0
1703,1703,36,42359.0,4,0,0,0,0,33037,0
1704,1704,47,35435.0,2,4,0,0,0,17970,0
1705,1705,52,28331.0,6,0,0,0,0,6003,0
1706,1706,69,31575.0,3,0,0,0,1,10337,1
1707,1707,25,26470.0,5,0,0,0,0,3905,0
1708,1708,74,50247.0,2,0,0,0,0,49315,0
1709,1709,32,38165.0,4,1,0,0,0,22660,0
1710,1710,39,48042.0,2,1,1,0,0,44653,1
1711,1711,37,39338.0,6,3,0,1,0,25058,1
1712,1712,33,28869.0,7,2,0,1,0,6776,1
1713,1713,37,39039.0,7,0,0,0,0,24644,0
1714,1714,34,42677.0,5,2,0,0,0,34095,0
1715,1715,37,28544.0,6,1,0,0,0,6515,0
1716,1716,36,40750.0,3,3,0,0,0,27328,0
1717,1717,33,38183.0,4,0,0,0,0,22924,0
1718,1718,16,30539.0,2,1,0,0,0,8465,0
1719,1719,36,42249.0,5,1,0,0,0,32240,0
1720,1720,32,49920.0,7,0,0,0,0,48597,0
1721,1721,39,46564.0,2,0,0,0,0,42115,0
1722,1722,51,36448.0,2,2,0,0,0,19274,0
1723,1723,60,34601.0,5,1,0,0,1,15410,1
1724,1724,52,46618.0,3,2,0,0,0,42008,0
1725,1725,54,51300.0,3,0,1,0,0,51443,1
1726,1726,50,41035.0,4,1,0,0,0,28990,0
1727,1727,41,28208.0,6,1,0,0,0,5597,0
1728,1728,37,31036.0,2,1,0,0,0,8939,0
1729,1729,37,40971.0,3,4,0,1,0,28997,1
1730,1730,38,52763.0,2,0,1,0,0,55339,1
1731,1731,43,44726.0,4,4,0,1,0,37125,1
1732,1732,41,44369.0,7,4,0,1,0,36165,1
1733,1733,47,25207.0,4,1,0,0,0,2674,0
1734,1734,54,18792.0,4,0,0,0,1,555,1
1735,1735,50,46819.0,3,0,0,0,0,42684,0
1736,1736,62,51266.0,4,1,1,0,0,51777,1
1737,1737,47,47053.0,5,0,1,0,0,43065,1
1738,1738,46,40988.0,5,1,0,0,0,28673,0
1739,1739,62,37906.0,5,0,0,0,0,21085,0
1740,1740,46,29913.0,7,0,0,0,0,7556,0
1741,1741,18,25042.0,4,0,0,0,0,2392,0
1742,1742,53,47951.0,2,7,1,1,0,45435,2
1743,1743,37,27185.0,7,0,0,0,0,5100,0
1744,1744,33,44411.0,7,1,0,0,0,36545,0
1745,1745,61,24098.0,4,1,0,0,1,2103,1
1746,1746,53,63835.0,4,4,1,1,0,83984,2
1747,1747,38,30951.0,5,0,0,0,0,9168,0
1748,1748,51,41031.0,1,0,0,0,0,28130,0
1749,1749,35,42434.0,4,0,0,0,0,32969,0
1750,1750,42,27025.0,7,0,0,0,0,4252,0
1751,1751,49,35936.0,1,1,0,0,0,18693,0
1752,1752,35,39616.0,6,1,0,0,0,25312,0
1753,1753,47,54437.0,5,0,1,0,0,58631,1
1754,1754,56,58651.0,2,0,1,0,0,73250,1
1755,1755,30,41991.0,6,1,0,0,0,31568,0
1756,1756,40,30782.0,3,0,0,0,0,8697,0
1757,1757,38,19906.0,3,0,0,0,0,832,0
1758,1758,18,53336.0,7,4,0,1,0,56298,1
1759,1759,65,30012.0,3,1,0,0,1,8005,1
1760,1760,48,52234.0,4,0,1,0,0,53797,1
1761,1761,42,37977.0,2,0,0,0,0,21620,0
1762,1762,34,36932.0,4,1,0,0,0,19670,0
1763,1763,23,36616.0,6,3,0,1,0,19405,1
1764,1764,40,52028.0,7,0,1,0,0,53640,1
1765,1765,39,48697.0,3,2,1,0,0,47222,1
1766,1766,38,42232.0,3,1,0,0,0,32078,0
1767,1767,50,67131.0,6,3,1,1,0,93447,2
1768,1768,32,52613.0,2,0,0,0,0,54901,0
1769,1769,52,49859.0,3,4,1,1,0,48575,2
1770,1770,35,50969.0,4,2,1,0,0,51036,1
1771,1771,42,38476.0,6,0,0,0,0,23519,0
1772,1772,45,40919.0,7,0,0,0,0,27849,0
1773,1773,40,50063.0,7,0,1,0,0,48938,1
1774,1774,33,70046.0,3,1,1,0,0,101567,1
1775,1775,39,44372.0,7,0,0,0,0,36786,0
1776,1776,31,27619.0,5,0,0,0,0,5331,0
1777,1777,27,37475.0,3,2,0,0,0,20743,0
1778,1778,77,55131.0,4,1,1,0,1,60416,2
1779,1779,33,35365.0,4,0,0,0,0,17843,0
1780,1780,27,37363.0,3,0,0,0,0,20211,0
1781,1781,51,18792.0,4,2,0,0,0,556,0
1782,1782,55,36735.0,3,0,0,0,0,19482,0
1783,1783,35,54357.0,6,0,1,0,0,58015,1
1784,1784,43,44677.0,2,0,0,0,0,37145,0
1785,1785,36,51036.0,4,1,0,0,0,51058,0
1786,1786,33,32035.0,2,0,0,0,0,11474,0
1787,1787,23,43833.0,3,2,0,0,0,35315,0
1788,1788,33,53236.0,6,0,1,0,0,56112,1
1789,1789,26,55317.0,7,3,1,1,0,61665,2
1790,1790,43,37460.0,2,0,0,0,0,20464,0
1791,1791,44,53524.0,5,0,1,0,0,56755,1
1792,1792,35,47383.0,3,0,0,0,0,43733,0
1793,1793,41,54872.0,2,0,1,0,0,60009,1
1794,1794,29,48599.0,7,0,0,0,0,46803,0
1795,1795,37,26210.0,7,1,0,0,0,3470,0
1796,1796,44,44992.0,6,0,0,0,0,37411,0
1797,1797,57,50085.0,1,0,0,0,1,49151,1
1798,1798,30,32742.0,3,0,0,0,0,13363,0
1799,1799,20,47844.0,3,0,0,0,0,43907,0
1800,1800,42,34325.0,7,2,0,1,0,15299,1
1801,1801,32,37489.0,3,2,0,0,0,20467,0
1802,1802,39,39860.0,4,2,0,0,0,25824,0
1803,1803,36,38837.0,6,4,0,1,0,23947,1
1804,1804,52,51303.0,2,2,1,0,0,51634,1
1805,1805,53,39184.0,3,0,0,0,0,24718,0
1806,1806,36,52555.0,4,3,0,1,0,54571,1
1807,1807,41,41133.0,5,4,0,1,0,29694,1
1808,1808,41,42702.0,5,1,0,0,0,34330,0
1809,1809,39,39854.0,6,0,0,0,0,26224,0
1810,1810,51,21555.0,4,1,0,0,0,1149,0
1811,1811,35,55292.0,5,0,1,0,0,61098,1
1812,1812,52,34764.0,1,0,0,0,0,15661,0
1813,1813,43,41048.0,4,1,0,0,0,28994,0
1814,1814,51,54644.0,6,6,1,1,0,58922,2
1815,1815,28,32223.0,5,1,0,0,0,12200,0
1816,1816,31,39224.0,4,0,0,0,0,24684,0
1817,1817,30,28470.0,3,0,0,0,0,6479,0
1818,1818,37,48035.0,3,0,1,0,0,44483,1
1819,1819,65,52311.0,1,4,0,0,1,53886,1
1820,1820,47,51537.0,4,0,1,0,0,52402,1
1821,1821,38,55340.0,2,1,1,0,0,60884,1
1822,1822,40,51675.0,3,1,1,0,0,52658,1
1823,1823,40,38205.0,4,1,0,0,0,23125,0
1824,1824,39,30959.0,2,0,0,0,0,9399,0
1825,1825,26,71100.0,3,0,1,0,0,106341,1
1826,1826,41,70313.0,5,0,0,0,0,102183,0
1827,1827,26,55253.0,5,0,1,0,0,61372,1
1828,1828,50,46784.0,1,5,1,0,0,42582,1
1829,1829,44,51047.0,4,5,1,1,0,50868,2
1830,1830,39,42732.0,4,0,0,0,0,34142,0
1831,1831,35,23869.0,5,4,0,1,0,1992,1
1832,1832,33,33881.0,7,0,0,0,0,14879,0
1833,1833,85,46607.0,1,2,1,0,1,42317,2
1834,1834,46,41600.0,3,1,0,0,0,30973,0
1835,1835,42,48000.0,3,0,1,0,0,44469,1
1836,1836,31,24374.0,2,1,0,0,0,2248,0
1837,1837,36,45374.0,2,1,0,0,0,38190,0
1838,1838,46,36304.0,7,0,0,0,0,19020,0
1839,1839,68,50000.0,2,1,0,0,1,48704,1
1840,1840,28,55446.0,5,1,1,0,0,61931,1
1841,1841,43,49751.0,2,1,1,0,0,48150,1
1842,1842,39,23493.0,3,0,0,0,0,1856,0
1843,1843,37,28384.0,6,0,0,0,0,6455,0
1844,1844,34,31535.0,7,0,0,0,0,10192,0
1845,1845,43,45876.0,7,1,0,0,0,39793,0
1846,1846,37,46582.0,7,0,0,0,0,42368,0
1847,1847,51,41827.0,4,1,0,0,0,31063,0
1848,1848,27,34839.0,2,3,0,0,0,15871,0
1849,1849,23,54948.0,5,0,0,0,0,60014,0
1850,1850,39,31006.0,4,1,0,0,0,8929,0
1851,1851,49,48508.0,2,0,1,0,0,46310,1
1852,1852,26,46019.0,3,2,0,0,0,40076,0
1853,1853,43,37324.0,5,3,0,1,0,20170,1
1854,1854,39,37915.0,7,2,0,1,0,21115,1
1855,1855,41,45961.0,3,2,0,0,0,40097,0
1856,1856,53,37861.0,2,0,0,0,0,21120,0
1857,1857,36,67959.0,6,3,1,1,0,97003,2
1858,1858,45,31240.0,6,1,0,0,0,9521,0
1859,1859,46,51741.0,6,1,1,0,0,52974,1
1860,1860,38,52547.0,7,0,1,0,0,54125,1
1861,1861,53,36262.0,6,1,0,0,0,18992,0
1862,1862,38,42360.0,5,1,0,0,0,33054,0
1863,1863,32,35364.0,4,0,0,0,0,17509,0
1864,1864,36,46623.0,6,1,0,0,0,41980,0
1865,1865,36,46463.0,5,1,0,0,0,40896,0
1866,1866,60,36888.0,6,1,0,0,0,19708,0
1867,1867,47,46583.0,4,0,0,0,0,40913,0
1868,1868,42,24534.0,3,0,0,0,0,2282,0
1869,1869,40,54406.0,7,0,0,0,0,58367,0
1870,1870,30,55292.0,5,0,0,0,0,61608,0
1871,1871,34,46634.0,3,0,0,0,0,41244,0
1872,1872,50,68029.0,3,1,1,0,0,96632,1
1873,1873,23,55256.0,7,0,1,0,0,61720,1
1874,1874,25,30524.0,6,1,0,0,0,8414,0
1875,1875,31,46469.0,5,1,0,0,0,40772,0
1876,1876,29,26090.0,2,0,0,0,0,3246,0
1877,1877,59,49417.0,3,1,1,0,0,47838,1
1878,1878,34,40313.0,4,0,0,0,0,26839,0
1879,1879,41,27499.0,6,7,0,1,0,5276,1
1880,1880,36,40991.0,2,5,0,0,0,28470,0
1881,1881,38,50621.0,2,4,0,0,0,49567,0
1882,1882,41,55492.0,2,2,0,0,0,62180,0
1883,1883,54,48043.0,6,0,1,0,0,44437,1
1884,1884,33,54371.0,4,1,1,0,0,58640,1
1885,1885,42,46633.0,5,0,0,0,0,41880,0
1886,1886,40,23537.0,5,1,0,0,0,1871,0
1887,1887,33,42059.0,3,0,0,0,0,31916,0
1888,1888,38,38091.0,2,1,0,0,0,22208,0
1889,1889,38,48323.0,6,2,1,1,0,46129,2
1890,1890,35,31695.0,5,1,0,0,0,10469,0
1891,1891,43,28310.0,4,4,0,1,0,6081,1
1892,1892,49,48675.0,7,1,1,0,0,47244,1
1893,1893,54,53583.0,4,0,1,0,0,56937,1
1894,1894,82,35413.0,6,0,0,0,0,17474,0
1895,1895,26,55363.0,4,0,0,0,0,62019,0
1896,1896,33,33303.0,4,0,0,0,0,13811,0
1897,1897,39,26184.0,5,2,0,0,0,3408,0
1898,1898,40,37473.0,5,2,0,0,0,20284,0
1899,1899,18,52897.0,5,1,0,0,0,55439,0
1900,1900,23,54050.0,2,1,1,0,0,57096,1
1901,1901,37,51270.0,6,0,1,0,0,51362,1
1902,1902,38,46192.0,4,1,0,0,0,40485,0
1903,1903,40,25028.0,3,0,0,0,0,2404,0
1904,1904,65,54446.0,5,1,1,0,0,58514,1
1905,1905,93,31023.0,1,1,1,0,1,8820,2
1906,1906,62,33893.0,4,1,0,0,0,14826,0
1907,1907,30,50095.0,6,1,0,0,0,49108,0
1908,1908,53,55428.0,1,0,1,0,0,61852,1
1909,1909,17,55288.0,7,0,1,0,0,60686,1
1910,1910,72,54760.0,1,0,0,0,0,59182,0
1911,1911,48,43312.0,5,0,0,0,0,35083,0
1912,1912,38,47923.0,4,5,0,1,0,44037,1
1913,1913,55,32187.0,4,1,0,0,1,12663,1
1914,1914,50,52449.0,3,1,1,0,0,54032,1
1915,1915,29,45486.0,5,0,0,0,0,38504,0
1916,1916,55,45063.0,1,0,0,0,1,37563,1
1917,1917,60,46636.0,4,3,0,1,0,41976,1
1918,1918,33,30117.0,5,0,0,0,0,8158,0
1919,1919,29,26889.0,4,2,0,0,0,4069,0
1920,1920,35,55098.0,7,0,1,0,0,60347,1
1921,1921,38,38184.0,5,1,0,0,0,22857,0
1922,1922,41,46491.0,5,0,0,0,0,40866,0
1923,1923,30,41007.0,5,0,0,0,0,29040,0
1924,1924,43,54024.0,4,0,1,0,0,57094,1
1925,1925,36,48560.0,6,0,0,0,0,46890,0
1926,1926,36,33661.0,3,1,0,0,0,14516,0
1927,1927,37,52541.0,3,1,1,0,0,54069,1
1928,1928,26,48457.0,3,0,0,0,0,46549,0
1929,1929,45,47951.0,3,0,1,0,0,45433,1
1930,1930,57,39859.0,5,0,0,0,0,25899,0
1931,1931,28,41146.0,5,4,0,1,0,29504,1
1932,1932,68,31588.0,3,1,0,0,1,10226,1
1933,1933,37,32197.0,6,0,0,0,0,12615,0
1934,1934,42,32185.0,5,1,0,0,0,12433,0
1935,1935,36,46026.0,7,0,0,0,0,40159,0
1936,1936,35,47968.0,6,2,0,1,0,44292,1
1937,1937,39,50364.0,4,4,0,1,0,49413,1
1938,1938,35,33568.0,7,2,0,1,0,14288,1
1939,1939,53,47110.0,6,0,1,0,0,43060,1
1940,1940,26,42838.0,7,1,0,0,0,34554,0
1941,1941,40,33570.0,7,5,0,1,0,14236,1
1942,1942,31,55252.0,5,0,1,0,0,60860,1
1943,1943,82,31928.0,6,2,0,0,0,10593,0
1944,1944,35,30998.0,3,0,0,0,0,9074,0
1945,1945,52,51676.0,4,0,1,0,0,52777,1
1946,1946,35,41060.0,4,2,0,0,0,29217,0
1947,1947,45,33931.0,2,2,0,0,0,14812,0
1948,1948,28,47276.0,5,1,1,0,0,43494,1
1949,1949,23,54018.0,4,0,1,0,0,57466,1
1950,1950,36,42233.0,2,2,0,0,0,32119,0
1951,1951,59,61955.0,6,0,1,0,0,80389,1
1952,1952,49,23590.0,5,0,0,0,0,1888,0
1953,1953,47,51368.0,3,1,1,0,0,51915,1
1954,1954,43,35404.0,3,2,0,0,0,17305,0
1955,1955,30,35042.0,7,0,0,0,0,16047,0
1956,1956,33,45202.0,6,0,0,0,0,37610,0
1957,1957,31,37913.0,6,0,0,0,0,21293,0
1958,1958,25,50398.0,7,1,0,0,0,49399,0
1959,1959,49,41991.0,3,0,0,0,0,31582,0
1960,1960,32,40189.0,2,1,0,0,0,26622,0
1961,1961,42,53152.0,5,0,1,0,0,55955,1
1962,1962,60,51933.0,2,0,0,0,0,53400,0
1963,1963,38,62925.0,4,1,1,0,0,82930,1
1964,1964,36,44414.0,4,1,0,0,0,35965,0
1965,1965,33,38240.0,5,0,0,0,0,22446,0
1966,1966,41,54392.0,6,1,1,0,0,58302,1
1967,1967,38,45410.0,4,7,0,1,0,38063,1
1968,1968,37,46034.0,3,0,0,0,0,40016,0
1969,1969,30,24972.0,2,0,0,0,0,2434,0
1970,1970,35,38891.0,4,0,0,0,0,23996,0
1971,1971,22,23047.0,2,0,0,0,0,1592,0
1972,1972,15,38157.0,4,2,0,0,0,23010,0
1973,1973,32,40981.0,4,0,0,0,0,28810,0
1974,1974,57,30006.0,2,0,0,0,0,7989,0
1975,1975,34,50561.0,5,0,0,0,0,49546,0
1976,1976,24,31854.0,2,0,0,0,0,10659,0
1977,1977,46,47967.0,3,0,1,0,0,45376,1
1978,1978,19,38867.0,4,0,0,0,0,24250,0
1979,1979,46,27795.0,4,1,0,0,0,5414,0
1980,1980,40,40392.0,5,4,0,1,0,27050,1
1981,1981,41,54880.0,2,1,1,0,0,59358,1
1982,1982,38,52717.0,2,0,1,0,0,55219,1
1983,1983,30,42593.0,4,2,0,0,0,33834,0
1984,1984,65,50804.0,4,2,0,0,1,49981,1
1985,1985,53,53238.0,3,2,1,0,0,56137,1
1986,1986,36,46593.0,7,1,0,0,0,42254,0
1987,1987,56,26958.0,1,0,0,0,0,4279,0
1988,1988,38,55311.0,6,1,1,0,0,60642,1
1989,1989,57,30986.0,6,2,0,1,0,8912,1
1990,1990,43,22505.0,5,1,0,0,0,1305,0
1991,1991,56,37142.0,6,0,0,0,0,19907,0
1992,1992,37,68023.0,4,1,1,0,0,96282,1
1993,1993,72,44416.0,4,3,0,1,1,35870,2
1994,1994,40,54371.0,3,2,1,0,0,58666,1
1995,1995,42,59111.0,6,0,1,0,0,73808,1
1996,1996,43,41048.0,4,1,0,0,0,28994,0
1997,1997,22,34991.0,6,3,0,1,0,16116,1
1998,1998,43,43832.0,4,1,0,0,0,35339,0
1999,1999,24,41284.0,3,4,0,1,0,30221,1
2000,2000,48,45713.0,6,0,1,0,0,39043,1
2001,2001,43,42142.0,2,1,0,0,0,32035,0
2002,2002,42,45987.0,7,4,0,1,0,40132,1
2003,2003,40,45666.0,2,2,0,0,0,39236,0
2004,2004,40,33932.0,4,1,0,0,0,14894,0
2005,2005,37,36657.0,7,0,0,0,0,19525,0
2006,2006,50,39284.0,5,1,0,0,0,24882,0
2007,2007,36,42382.0,3,2,0,0,0,33129,0
2008,2008,49,28482.0,5,2,0,0,0,6521,0
2009,2009,28,41004.0,3,0,0,0,0,28001,0
2010,2010,50,53121.0,7,0,1,0,0,55481,1
2011,2011,43,32190.0,4,1,0,0,0,12675,0
2012,2012,21,55480.0,6,0,1,0,0,62524,1
2013,2013,39,31616.0,3,1,0,0,0,10256,0
2014,2014,34,41986.0,7,0,0,0,0,31655,0
2015,2015,36,45411.0,7,0,0,0,0,38046,0
2016,2016,37,53617.0,6,0,1,0,0,56888,1
2017,2017,31,42516.0,7,0,0,0,0,33269,0
2018,2018,32,33922.0,7,1,0,0,0,15013,0
2019,2019,46,54251.0,4,3,1,1,0,57963,2
2020,2020,50,55308.0,5,1,1,0,0,60614,1
2021,2021,23,55277.0,2,1,1,0,0,60965,1
2022,2022,25,31981.0,2,1,0,0,0,11568,0
2023,2023,26,19934.0,6,1,0,0,0,864,0
2024,2024,51,38152.0,2,0,0,0,0,22558,0
2025,2025,35,55488.0,2,5,0,1,0,62554,1
2026,2026,73,39919.0,1,0,0,0,1,26028,1
2027,2027,39,46631.0,4,0,0,0,0,41065,0
2028,2028,52,50133.0,3,0,1,0,0,49066,1
2029,2029,25,41962.0,6,0,0,0,0,31651,0
2030,2030,39,42588.0,5,2,0,1,0,33806,1
2031,2031,38,40958.0,5,3,0,1,0,28518,1
2032,2032,44,55615.0,2,0,1,0,0,62746,1
2033,2033,33,73069.0,7,1,1,1,0,110149,2
2034,2034,48,51304.0,1,2,1,0,0,51558,1
2035,2035,45,69270.0,5,2,0,0,0,99569,0
2036,2036,30,37464.0,7,1,0,0,0,20323,0
2037,2037,40,44704.0,3,1,0,0,0,37089,0
2038,2038,49,41564.0,6,3,0,1,0,30827,1
2039,2039,61,50560.0,2,2,1,0,0,49511,1
2040,2040,38,28341.0,2,3,0,0,0,5780,0
2041,2041,41,55378.0,3,0,1,0,0,61856,1
2042,2042,53,33893.0,4,1,0,0,0,15050,0
2043,2043,24,17751.0,4,0,0,0,0,325,0
2044,2044,53,39860.0,1,1,0,0,0,26275,0
2045,2045,26,56981.0,7,1,1,0,0,69174,1
2046,2046,37,28274.0,6,3,0,1,0,6296,1
2047,2047,46,23101.0,5,2,0,1,0,1661,1
2048,2048,49,67597.0,4,1,1,0,0,94333,1
2049,2049,35,30978.0,3,2,0,0,0,9219,0
2050,2050,55,27022.0,3,0,0,0,0,4809,0
2051,2051,48,46629.0,7,4,0,1,0,42083,1
2052,2052,50,44685.0,1,3,0,0,0,37240,0
2053,2053,46,38498.0,3,3,0,0,0,23546,0
2054,2054,16,55643.0,7,0,0,0,0,62870,0
2055,2055,38,25640.0,4,0,0,0,0,2866,0
2056,2056,41,45340.0,6,1,0,0,0,37771,0
2057,2057,31,43849.0,7,5,0,1,0,35241,1
2058,2058,39,32854.0,4,1,0,0,0,13617,0
2059,2059,27,54086.0,4,6,1,1,0,57680,2
2060,2060,34,31617.0,3,1,0,0,0,10450,0
2061,2061,39,31959.0,2,1,0,0,0,11656,0
